order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin,Year,Month,Day,ProductID
US-2020-103800,2019-01-03,2019-01-07,Darren Powers,Message Book,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Consumer,Office Supplies,Paper,Central,77095,Houston,Texas,United States,0.200000002980232,5.5511999130249,2,16.4479999542236,0.337500005960464,2019,1,3,1087
US-2020-112326,2019-01-04,2019-01-08,Phillina Ober,GBC,GBC Standard Plastic Binding Systems Combs,Home Office,Office Supplies,Binders,Central,60540,Naperville,Illinois,United States,0.800000011920929,-5.48699998855591,2,3.53999996185303,-1.54999995231628,2019,1,4,708
US-2020-112326,2019-01-04,2019-01-08,Phillina Ober,Avery,Avery 508,Home Office,Office Supplies,Labels,Central,60540,Naperville,Illinois,United States,0.200000002980232,4.27169990539551,3,11.7840003967285,0.362500011920929,2019,1,4,218
US-2020-112326,2019-01-04,2019-01-08,Phillina Ober,SAFCO,SAFCO Boltless Steel Shelving,Home Office,Office Supplies,Storage,Central,60540,Naperville,Illinois,United States,0.200000002980232,-64.7748031616211,3,272.735992431641,-0.237499997019768,2019,1,4,1372
US-2020-141817,2019-01-05,2019-01-12,Mick Brown,Avery,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Consumer,Office Supplies,Art,East,19143,Philadelphia,Pennsylvania,United States,0.200000002980232,4.88399982452393,3,19.5359992980957,0.25,2019,1,5,252
US-2020-106054,2019-01-06,2019-01-07,Jack O'Briant,Dixon,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Corporate,Office Supplies,Art,South,30605,Athens,Georgia,United States,0,5.23979997634888,3,12.7799997329712,0.409999996423721,2019,1,6,521
US-2020-130813,2019-01-06,2019-01-08,Lycoris Saunders,Xerox,Xerox 225,Consumer,Office Supplies,Paper,West,90049,Los Angeles,California,United States,0,9.33119964599609,3,19.4400005340576,0.479999989271164,2019,1,6,1828
US-2020-167199,2019-01-06,2019-01-10,Maria Etezadi,Global,Global Deluxe High-Back Manager's Chair,Home Office,Furniture,Chairs,South,42420,Henderson,Kentucky,United States,0,746.407775878906,9,2573.82006835938,0.28999999165535,2019,1,6,743
US-2020-167199,2019-01-06,2019-01-10,Maria Etezadi,Rogers,Rogers Handheld Barrel Pencil Sharpener,Home Office,Office Supplies,Art,South,42420,Henderson,Kentucky,United States,0,1.47959995269775,2,5.48000001907349,0.270000010728836,2019,1,6,1359
US-2020-167199,2019-01-06,2019-01-10,Maria Etezadi,Ibico,Ibico Hi-Tech Manual Binding System,Home Office,Office Supplies,Binders,South,42420,Henderson,Kentucky,United States,0,274.490997314453,2,609.97998046875,0.449999988079071,2019,1,6,896
US-2020-167199,2019-01-06,2019-01-10,Maria Etezadi,Alliance,"Alliance Super-Size Bands, Assorted Sizes",Home Office,Office Supplies,Fasteners,South,42420,Henderson,Kentucky,United States,0,0.311199992895126,4,31.1200008392334,0.00999999977648258,2019,1,6,121
US-2020-167199,2019-01-06,2019-01-10,Maria Etezadi,Southworth,Southworth 25% Cotton Granite Paper & Envelopes,Home Office,Office Supplies,Paper,South,42420,Henderson,Kentucky,United States,0,3.00839996337891,1,6.53999996185303,0.46000000834465,2019,1,6,1477
US-2020-167199,2019-01-06,2019-01-10,Maria Etezadi,Other,Wireless Extenders zBoost YX545 SOHO Signal Booster,Home Office,Technology,Phones,South,42420,Henderson,Kentucky,United States,0,204.10920715332,4,755.960021972656,0.270000010728836,2019,1,6,1664
US-2020-167199,2019-01-06,2019-01-10,Maria Etezadi,GE,GE 30524EE4,Home Office,Technology,Phones,South,42420,Henderson,Kentucky,United States,0,113.674201965332,2,391.980010986328,0.28999999165535,2019,1,6,725
US-2020-105417,2019-01-07,2019-01-12,Vivek Sundaresam,Howard Miller,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Consumer,Furniture,Furnishings,Central,77340,Huntsville,Texas,United States,0.600000023841858,-53.7095985412598,3,76.7279968261719,-0.699999988079071,2019,1,7,875
US-2020-105417,2019-01-07,2019-01-12,Vivek Sundaresam,Acco,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Consumer,Office Supplies,Binders,Central,77340,Huntsville,Texas,United States,0.800000011920929,-18.2525005340576,7,10.4300003051758,-1.75,2019,1,7,48
US-2020-135405,2019-01-09,2019-01-13,Melanie Seite,Newell,Newell 312,Consumer,Office Supplies,Art,Central,78041,Laredo,Texas,United States,0.200000002980232,1.16799998283386,2,9.3439998626709,0.125,2019,1,9,1124
US-2020-135405,2019-01-09,2019-01-13,Melanie Seite,Memorex,Memorex Micro Travel Drive 8 GB,Consumer,Technology,Accessories,Central,78041,Laredo,Texas,United States,0.200000002980232,9.75,3,31.2000007629395,0.3125,2019,1,9,1079
US-2020-149020,2019-01-10,2019-01-15,Anthony Jacobs,Howard Miller,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Corporate,Furniture,Furnishings,South,22153,Springfield,Virginia,United States,0,21.2954006195068,1,51.939998626709,0.409999996423721,2019,1,10,868
US-2020-149020,2019-01-10,2019-01-15,Anthony Jacobs,Avery,Avery 482,Corporate,Office Supplies,Labels,South,22153,Springfield,Virginia,United States,0,1.35829997062683,1,2.89000010490417,0.469999998807907,2019,1,10,190
US-2020-130092,2019-01-11,2019-01-14,Seth Vernon,DAX,"DAX Value U-Channel Document Frames, Easel Back",Consumer,Furniture,Furnishings,East,19901,Dover,Delaware,United States,0,3.08139991760254,2,9.9399995803833,0.310000002384186,2019,1,11,498
US-2020-109232,2019-01-13,2019-01-16,Natalie DeCherney,Global,Global Highback Leather Tilter in Burgundy,Consumer,Furniture,Chairs,South,29464,Mount Pleasant,South Carolina,United States,0,87.3504028320313,6,545.940002441406,0.159999996423721,2019,1,13,754
US-2020-118192,2019-01-13,2019-01-18,Michael Moore,Avery,Avery Metallic Poly Binders,Consumer,Office Supplies,Binders,East,43055,Newark,Ohio,United States,0.699999988079071,-2.52119994163513,2,3.43799996376038,-0.733333349227905,2019,1,13,259
US-2020-118192,2019-01-13,2019-01-18,Michael Moore,Xerox,Xerox 1923,Consumer,Office Supplies,Paper,East,43055,Newark,Ohio,United States,0.200000002980232,13.0928001403809,7,37.4080009460449,0.349999994039536,2019,1,13,1715
US-2020-157147,2019-01-13,2019-01-18,Brian Dahlen,O'Sullivan,"O'Sullivan Elevations Bookcase, Cherry Finish",Consumer,Furniture,Bookcases,West,94109,San Francisco,California,United States,0.150000005960464,3.9293999671936,3,333.998992919922,0.0117647061124444,2019,1,13,1222
US-2020-157147,2019-01-13,2019-01-18,Brian Dahlen,Other,4009 Highlighters by Sanford,Consumer,Office Supplies,Art,West,94109,San Francisco,California,United States,0,6.56699991226196,5,19.8999996185303,0.330000013113022,2019,1,13,29
US-2020-157147,2019-01-13,2019-01-18,Brian Dahlen,Tennsco,Tennsco 6- and 18-Compartment Lockers,Consumer,Office Supplies,Storage,West,94109,San Francisco,California,United States,0,238.65299987793,5,1325.84997558594,0.180000007152557,2019,1,13,1550
US-2020-162775,2019-01-13,2019-01-15,Chris Selesnick,3-ring staple pack,3-ring staple pack,Corporate,Office Supplies,Binders,South,71111,Bossier City,Louisiana,United States,0,2.707200050354,3,5.6399998664856,0.479999989271164,2019,1,13,27
US-2020-162775,2019-01-13,2019-01-15,Chris Selesnick,Other,Brown Kraft Recycled Envelopes,Corporate,Office Supplies,Envelopes,South,71111,Bossier City,Louisiana,United States,0,25.4699993133545,3,50.939998626709,0.5,2019,1,13,374
US-2020-162775,2019-01-13,2019-01-15,Chris Selesnick,Staple envelope,Staple envelope,Corporate,Office Supplies,Envelopes,South,71111,Bossier City,Louisiana,United States,0,5.33920001983643,2,11.3599996566772,0.469999998807907,2019,1,13,1500
US-2020-162775,2019-01-13,2019-01-15,Chris Selesnick,Fellowes,Fellowes Stor/Drawer Steel Plus Storage Drawers,Corporate,Office Supplies,Storage,South,71111,Bossier City,Louisiana,United States,0,34.3548011779785,6,572.580017089844,0.0599999986588955,2019,1,13,658
US-2020-162775,2019-01-13,2019-01-15,Chris Selesnick,Plantronics,Plantronics S12 Corded Telephone Headset System,Corporate,Technology,Accessories,South,71111,Bossier City,Louisiana,United States,0,258.696014404297,6,646.739990234375,0.400000005960464,2019,1,13,1281
US-2020-149524,2019-01-14,2019-01-15,Brendan Sweed,Sauder,Sauder Cornerstone Collection Library,Corporate,Furniture,Bookcases,East,19140,Philadelphia,Pennsylvania,United States,0.5,-53.2855987548828,4,61.9599990844727,-0.860000014305115,2019,1,14,1430
US-2020-103366,2019-01-15,2019-01-17,Erica Hackney,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,Technology,Accessories,South,30076,Roswell,Georgia,United States,0,65.9779968261719,5,149.949996948242,0.439999997615814,2019,1,15,999
US-2020-115791,2019-01-16,2019-01-18,Delfina Latchford,DAX,DAX Black Cherry Wood-Tone Poster Frame,Consumer,Furniture,Furnishings,East,19134,Philadelphia,Pennsylvania,United States,0.200000002980232,28.5984001159668,6,127.103996276855,0.224999994039536,2019,1,16,484
US-2020-115791,2019-01-16,2019-01-18,Delfina Latchford,GBC,GBC Linen Binding Covers,Consumer,Office Supplies,Binders,East,19134,Philadelphia,Pennsylvania,United States,0.699999988079071,-13.631199836731,2,18.5879993438721,-0.733333349227905,2019,1,16,693
US-2020-115791,2019-01-16,2019-01-18,Delfina Latchford,Other,Round Specialty Laser Printer Labels,Consumer,Office Supplies,Labels,East,19134,Philadelphia,Pennsylvania,United States,0.200000002980232,10.149299621582,3,30.07200050354,0.337500005960464,2019,1,16,1364
